Block ID,X Center,Y Center,Z Center,X Size,Y Size,Z Size,Category,CYB5A,SOD1,CA2,RBP4,ALB,TF,CAT
157,420.999,406.999,105.0,50,53,35,False,0.547747,,0.4107,,0.899143,,0.208186
157,371.0,354.0,139.999,50,53,35,False,0.547747,,0.4107,,0.899143,,0.208186
157,420.999,354.0,139.999,50,53,35,False,0.547747,,0.4107,,0.899143,,0.208186
157,371.0,406.999,139.999,50,53,35,False,0.547747,,0.4107,,0.899143,,0.208186
157,420.999,406.999,139.999,50,53,35,False,0.547747,,0.4107,,0.899143,,0.208186
31,371.0,407.0,0.0,50,53,35,True,-1.44261,-1.4,-0.763427,-0.214494,1.12667,,-1.05026
31,420.999,407.0,0.0,50,53,35,True,-1.44261,-1.4,-0.763427,-0.214494,1.12667,,-1.05026
31,371.0,459.999,0.0,50,53,35,True,-1.44261,-1.4,-0.763427,-0.214494,1.12667,,-1.05026
31,420.999,459.999,0.0,50,53,35,True,-1.44261,-1.4,-0.763427,-0.214494,1.12667,,-1.05026
31,371.0,407.0,34.998999999999995,50,53,35,True,-1.44261,-1.4,-0.763427,-0.214494,1.12667,,-1.05026
31,420.999,407.0,34.998999999999995,50,53,35,True,-1.44261,-1.4,-0.763427,-0.214494,1.12667,,-1.05026
31,371.0,459.999,34.998999999999995,50,53,35,True,-1.44261,-1.4,-0.763427,-0.214494,1.12667,,-1.05026
31,420.999,459.999,34.998999999999995,50,53,35,True,-1.44261,-1.4,-0.763427,-0.214494,1.12667,,-1.05026
76,371.0,407.0,35.0,50,53,35,True,-1.46493,,-0.997618,1.00506,-0.130861,,-1.57178
76,420.999,407.0,35.0,50,53,35,True,-1.46493,,-0.997618,1.00506,-0.130861,,-1.57178
76,371.0,459.999,35.0,50,53,35,True,-1.46493,,-0.997618,1.00506,-0.130861,,-1.57178
76,420.999,459.999,35.0,50,53,35,True,-1.46493,,-0.997618,1.00506,-0.130861,,-1.57178
76,371.0,407.0,69.999,50,53,35,True,-1.46493,,-0.997618,1.00506,-0.130861,,-1.57178
76,420.999,407.0,69.999,50,53,35,True,-1.46493,,-0.997618,1.00506,-0.130861,,-1.57178
76,371.0,459.999,69.999,50,53,35,True,-1.46493,,-0.997618,1.00506,-0.130861,,-1.57178
76,420.999,459.999,69.999,50,53,35,True,-1.46493,,-0.997618,1.00506,-0.130861,,-1.57178
121,371.0,407.0,70.0,50,53,35,True,-0.218523,,-1.32714,-0.0312925,-0.198487,,-0.647768
121,420.999,407.0,70.0,50,53,35,True,-0.218523,,-1.32714,-0.0312925,-0.198487,,-0.647768
121,371.0,459.999,70.0,50,53,35,True,-0.218523,,-1.32714,-0.0312925,-0.198487,,-0.647768
121,420.999,459.999,70.0,50,53,35,True,-0.218523,,-1.32714,-0.0312925,-0.198487,,-0.647768
121,371.0,407.0,104.999,50,53,35,True,-0.218523,,-1.32714,-0.0312925,-0.198487,,-0.647768
121,420.999,407.0,104.999,50,53,35,True,-0.218523,,-1.32714,-0.0312925,-0.198487,,-0.647768
121,371.0,459.999,104.999,50,53,35,True,-0.218523,,-1.32714,-0.0312925,-0.198487,,-0.647768
121,420.999,459.999,104.999,50,53,35,True,-0.218523,,-1.32714,-0.0312925,-0.198487,,-0.647768
166,371.0,407.0,105.0,50,53,35,False,0.566535,,0.924962,,0.425201,,-0.162854
166,420.999,407.0,105.0,50,53,35,False,0.566535,,0.924962,,0.425201,,-0.162854
166,371.0,459.999,105.0,50,53,35,False,0.566535,,0.924962,,0.425201,,-0.162854
166,420.999,459.999,105.0,50,53,35,False,0.566535,,0.924962,,0.425201,,-0.162854
166,371.0,407.0,139.999,50,53,35,False,0.566535,,0.924962,,0.425201,,-0.162854
166,420.999,407.0,139.999,50,53,35,False,0.566535,,0.924962,,0.425201,,-0.162854
166,371.0,459.999,139.999,50,53,35,False,0.566535,,0.924962,,0.425201,,-0.162854
166,420.999,459.999,139.999,50,53,35,False,0.566535,,0.924962,,0.425201,,-0.162854
40,371.0,460.0,0.0,50,53,35,True,0.80502,,0.0,,-0.109915,,0.124064
40,420.999,460.0,0.0,50,53,35,True,0.80502,,0.0,,-0.109915,,0.124064
40,371.0,512.999,0.0,50,53,35,True,0.80502,,0.0,,-0.109915,,0.124064
40,420.999,512.999,0.0,50,53,35,True,0.80502,,0.0,,-0.109915,,0.124064
40,371.0,460.0,34.998999999999995,50,53,35,True,0.80502,,0.0,,-0.109915,,0.124064
40,420.999,460.0,34.998999999999995,50,53,35,True,0.80502,,0.0,,-0.109915,,0.124064
40,371.0,512.999,34.998999999999995,50,53,35,True,0.80502,,0.0,,-0.109915,,0.124064
40,420.999,512.999,34.998999999999995,50,53,35,True,0.80502,,0.0,,-0.109915,,0.124064
85,371.0,460.0,35.0,50,53,35,True,0.238391,,0.512045,-1.91335,0.836346,,0.416752
85,420.999,460.0,35.0,50,53,35,True,0.238391,,0.512045,-1.91335,0.836346,,0.416752
85,371.0,512.999,35.0,50,53,35,True,0.238391,,0.512045,-1.91335,0.836346,,0.416752
85,420.999,512.999,35.0,50,53,35,True,0.238391,,0.512045,-1.91335,0.836346,,0.416752
85,371.0,460.0,69.999,50,53,35,True,0.238391,,0.512045,-1.91335,0.836346,,0.416752
85,420.999,460.0,69.999,50,53,35,True,0.238391,,0.512045,-1.91335,0.836346,,0.416752
85,371.0,512.999,69.999,50,53,35,True,0.238391,,0.512045,-1.91335,0.836346,,0.416752
85,420.999,512.999,69.999,50,53,35,True,0.238391,,0.512045,-1.91335,0.836346,,0.416752
130,371.0,460.0,70.0,50,53,35,False,0.969217,,0.0802349,,0.940144,,-0.575672
130,420.999,460.0,70.0,50,53,35,False,0.969217,,0.0802349,,0.940144,,-0.575672
130,371.0,512.999,70.0,50,53,35,False,0.969217,,0.0802349,,0.940144,,-0.575672
130,420.999,512.999,70.0,50,53,35,False,0.969217,,0.0802349,,0.940144,,-0.575672
130,371.0,460.0,104.999,50,53,35,False,0.969217,,0.0802349,,0.940144,,-0.575672
130,420.999,460.0,104.999,50,53,35,False,0.969217,,0.0802349,,0.940144,,-0.575672
130,371.0,512.999,104.999,50,53,35,False,0.969217,,0.0802349,,0.940144,,-0.575672
130,420.999,512.999,104.999,50,53,35,False,0.969217,,0.0802349,,0.940144,,-0.575672
175,371.0,460.0,105.0,50,53,35,False,0.628838,,1.08912,,0.427505,,0.117479
175,420.999,460.0,105.0,50,53,35,False,0.628838,,1.08912,,0.427505,,0.117479
175,371.0,512.999,105.0,50,53,35,False,0.628838,,1.08912,,0.427505,,0.117479
175,420.999,512.999,105.0,50,53,35,False,0.628838,,1.08912,,0.427505,,0.117479
175,371.0,460.0,139.999,50,53,35,False,0.628838,,1.08912,,0.427505,,0.117479
175,420.999,460.0,139.999,50,53,35,False,0.628838,,1.08912,,0.427505,,0.117479
175,371.0,512.999,139.999,50,53,35,False,0.628838,,1.08912,,0.427505,,0.117479
175,420.999,512.999,139.999,50,53,35,False,0.628838,,1.08912,,0.427505,,0.117479
5,421.0,248.0,0.0,50,53,35,True,-1.77051,,-1.99768,0.442303,-0.0175238,,-1.44295
5,470.999,248.0,0.0,50,53,35,True,-1.77051,,-1.99768,0.442303,-0.0175238,,-1.44295
5,421.0,300.999,0.0,50,53,35,True,-1.77051,,-1.99768,0.442303,-0.0175238,,-1.44295
5,470.999,300.999,0.0,50,53,35,True,-1.77051,,-1.99768,0.442303,-0.0175238,,-1.44295
5,421.0,248.0,34.998999999999995,50,53,35,True,-1.77051,,-1.99768,0.442303,-0.0175238,,-1.44295
5,470.999,248.0,34.998999999999995,50,53,35,True,-1.77051,,-1.99768,0.442303,-0.0175238,,-1.44295
5,421.0,300.999,34.998999999999995,50,53,35,True,-1.77051,,-1.99768,0.442303,-0.0175238,,-1.44295
5,470.999,300.999,34.998999999999995,50,53,35,True,-1.77051,,-1.99768,0.442303,-0.0175238,,-1.44295
50,421.0,248.0,35.0,50,53,35,True,-0.276438,,-0.450534,-0.606445,-1.10305,,-1.31574
50,470.999,248.0,35.0,50,53,35,True,-0.276438,,-0.450534,-0.606445,-1.10305,,-1.31574
50,421.0,300.999,35.0,50,53,35,True,-0.276438,,-0.450534,-0.606445,-1.10305,,-1.31574
50,470.999,300.999,35.0,50,53,35,True,-0.276438,,-0.450534,-0.606445,-1.10305,,-1.31574
50,421.0,248.0,69.999,50,53,35,True,-0.276438,,-0.450534,-0.606445,-1.10305,,-1.31574
50,470.999,248.0,69.999,50,53,35,True,-0.276438,,-0.450534,-0.606445,-1.10305,,-1.31574
50,421.0,300.999,69.999,50,53,35,True,-0.276438,,-0.450534,-0.606445,-1.10305,,-1.31574
50,470.999,300.999,69.999,50,53,35,True,-0.276438,,-0.450534,-0.606445,-1.10305,,-1.31574
95,421.0,248.0,70.0,50,53,35,True,0.163203,,-0.240516,0.00207218,-0.893259,,-0.369694
95,470.999,248.0,70.0,50,53,35,True,0.163203,,-0.240516,0.00207218,-0.893259,,-0.369694
95,421.0,300.999,70.0,50,53,35,True,0.163203,,-0.240516,0.00207218,-0.893259,,-0.369694
95,470.999,300.999,70.0,50,53,35,True,0.163203,,-0.240516,0.00207218,-0.893259,,-0.369694
95,421.0,248.0,104.999,50,53,35,True,0.163203,,-0.240516,0.00207218,-0.893259,,-0.369694
95,470.999,248.0,104.999,50,53,35,True,0.163203,,-0.240516,0.00207218,-0.893259,,-0.369694
95,421.0,300.999,104.999,50,53,35,True,0.163203,,-0.240516,0.00207218,-0.893259,,-0.369694
95,470.999,300.999,104.999,50,53,35,True,0.163203,,-0.240516,0.00207218,-0.893259,,-0.369694
140,421.0,248.0,105.0,50,53,35,False,0.518972,,0.529343,-1.40167,0.430309,,0.216876
140,470.999,248.0,105.0,50,53,35,False,0.518972,,0.529343,-1.40167,0.430309,,0.216876
140,421.0,300.999,105.0,50,53,35,False,0.518972,,0.529343,-1.40167,0.430309,,0.216876
140,470.999,300.999,105.0,50,53,35,False,0.518972,,0.529343,-1.40167,0.430309,,0.216876
140,421.0,248.0,139.999,50,53,35,False,0.518972,,0.529343,-1.40167,0.430309,,0.216876
140,470.999,248.0,139.999,50,53,35,False,0.518972,,0.529343,-1.40167,0.430309,,0.216876
140,421.0,300.999,139.999,50,53,35,False,0.518972,,0.529343,-1.40167,0.430309,,0.216876
140,470.999,300.999,139.999,50,53,35,False,0.518972,,0.529343,-1.40167,0.430309,,0.216876
14,421.0,301.0,0.0,50,53,35,True,-2.51951,,-2.79167,-0.000310401,-1.54521,,-1.52423
14,470.999,301.0,0.0,50,53,35,True,-2.51951,,-2.79167,-0.000310401,-1.54521,,-1.52423
14,421.0,353.999,0.0,50,53,35,True,-2.51951,,-2.79167,-0.000310401,-1.54521,,-1.52423
14,470.999,353.999,0.0,50,53,35,True,-2.51951,,-2.79167,-0.000310401,-1.54521,,-1.52423
14,421.0,301.0,34.998999999999995,50,53,35,True,-2.51951,,-2.79167,-0.000310401,-1.54521,,-1.52423
14,470.999,301.0,34.998999999999995,50,53,35,True,-2.51951,,-2.79167,-0.000310401,-1.54521,,-1.52423
14,421.0,353.999,34.998999999999995,50,53,35,True,-2.51951,,-2.79167,-0.000310401,-1.54521,,-1.52423
14,470.999,353.999,34.998999999999995,50,53,35,True,-2.51951,,-2.79167,-0.000310401,-1.54521,,-1.52423
59,421.0,301.0,35.0,50,53,35,True,-1.79439,,-2.41525,0.458508,-0.526474,,-1.18079
59,470.999,301.0,35.0,50,53,35,True,-1.79439,,-2.41525,0.458508,-0.526474,,-1.18079
59,421.0,353.999,35.0,50,53,35,True,-1.79439,,-2.41525,0.458508,-0.526474,,-1.18079
59,470.999,353.999,35.0,50,53,35,True,-1.79439,,-2.41525,0.458508,-0.526474,,-1.18079
59,421.0,301.0,69.999,50,53,35,True,-1.79439,,-2.41525,0.458508,-0.526474,,-1.18079
59,470.999,301.0,69.999,50,53,35,True,-1.79439,,-2.41525,0.458508,-0.526474,,-1.18079
59,421.0,353.999,69.999,50,53,35,True,-1.79439,,-2.41525,0.458508,-0.526474,,-1.18079
59,470.999,353.999,69.999,50,53,35,True,-1.79439,,-2.41525,0.458508,-0.526474,,-1.18079
104,421.0,301.0,70.0,50,53,35,True,-1.93907,,-2.04836,0.444871,-0.368851,,-1.97971
104,470.999,301.0,70.0,50,53,35,True,-1.93907,,-2.04836,0.444871,-0.368851,,-1.97971
104,421.0,353.999,70.0,50,53,35,True,-1.93907,,-2.04836,0.444871,-0.368851,,-1.97971
104,470.999,353.999,70.0,50,53,35,True,-1.93907,,-2.04836,0.444871,-0.368851,,-1.97971
104,421.0,301.0,104.999,50,53,35,True,-1.93907,,-2.04836,0.444871,-0.368851,,-1.97971
104,470.999,301.0,104.999,50,53,35,True,-1.93907,,-2.04836,0.444871,-0.368851,,-1.97971
104,421.0,353.999,104.999,50,53,35,True,-1.93907,,-2.04836,0.444871,-0.368851,,-1.97971
104,470.999,353.999,104.999,50,53,35,True,-1.93907,,-2.04836,0.444871,-0.368851,,-1.97971
149,421.0,301.0,105.0,50,53,35,True,-0.504244,,0.283384,-1.00363,0.19275,,-2.15519
149,470.999,301.0,105.0,50,53,35,True,-0.504244,,0.283384,-1.00363,0.19275,,-2.15519
149,421.0,353.999,105.0,50,53,35,True,-0.504244,,0.283384,-1.00363,0.19275,,-2.15519
149,470.999,353.999,105.0,50,53,35,True,-0.504244,,0.283384,-1.00363,0.19275,,-2.15519
149,421.0,301.0,139.999,50,53,35,True,-0.504244,,0.283384,-1.00363,0.19275,,-2.15519
149,470.999,301.0,139.999,50,53,35,True,-0.504244,,0.283384,-1.00363,0.19275,,-2.15519
149,421.0,353.999,139.999,50,53,35,True,-0.504244,,0.283384,-1.00363,0.19275,,-2.15519
149,470.999,353.999,139.999,50,53,35,True,-0.504244,,0.283384,-1.00363,0.19275,,-2.15519
23,421.0,354.0,0.0,50,53,35,True,-1.95179,,-3.05846,-0.241067,-2.08807,-0.653101,-2.63998
23,470.999,354.0,0.0,50,53,35,True,-1.95179,,-3.05846,-0.241067,-2.08807,-0.653101,-2.63998
23,421.0,406.999,0.0,50,53,35,True,-1.95179,,-3.05846,-0.241067,-2.08807,-0.653101,-2.63998
23,470.999,406.999,0.0,50,53,35,True,-1.95179,,-3.05846,-0.241067,-2.08807,-0.653101,-2.63998
23,421.0,354.0,34.998999999999995,50,53,35,True,-1.95179,,-3.05846,-0.241067,-2.08807,-0.653101,-2.63998
23,470.999,354.0,34.998999999999995,50,53,35,True,-1.95179,,-3.05846,-0.241067,-2.08807,-0.653101,-2.63998
23,421.0,406.999,34.998999999999995,50,53,35,True,-1.95179,,-3.05846,-0.241067,-2.08807,-0.653101,-2.63998
23,470.999,406.999,34.998999999999995,50,53,35,True,-1.95179,,-3.05846,-0.241067,-2.08807,-0.653101,-2.63998
68,421.0,354.0,35.0,50,53,35,True,-1.8204,,-2.49346,0.481251,-0.742326,-0.422085,-2.17512
68,470.999,354.0,35.0,50,53,35,True,-1.8204,,-2.49346,0.481251,-0.742326,-0.422085,-2.17512
68,421.0,406.999,35.0,50,53,35,True,-1.8204,,-2.49346,0.481251,-0.742326,-0.422085,-2.17512
68,470.999,406.999,35.0,50,53,35,True,-1.8204,,-2.49346,0.481251,-0.742326,-0.422085,-2.17512
68,421.0,354.0,69.999,50,53,35,True,-1.8204,,-2.49346,0.481251,-0.742326,-0.422085,-2.17512
68,470.999,354.0,69.999,50,53,35,True,-1.8204,,-2.49346,0.481251,-0.742326,-0.422085,-2.17512
68,421.0,406.999,69.999,50,53,35,True,-1.8204,,-2.49346,0.481251,-0.742326,-0.422085,-2.17512
68,470.999,406.999,69.999,50,53,35,True,-1.8204,,-2.49346,0.481251,-0.742326,-0.422085,-2.17512
113,421.0,354.0,70.0,50,53,35,True,-1.71464,,-3.22522,-0.684052,0.422239,,-1.53721
113,470.999,354.0,70.0,50,53,35,True,-1.71464,,-3.22522,-0.684052,0.422239,,-1.53721
113,421.0,406.999,70.0,50,53,35,True,-1.71464,,-3.22522,-0.684052,0.422239,,-1.53721
113,470.999,406.999,70.0,50,53,35,True,-1.71464,,-3.22522,-0.684052,0.422239,,-1.53721
113,421.0,354.0,104.999,50,53,35,True,-1.71464,,-3.22522,-0.684052,0.422239,,-1.53721
113,470.999,354.0,104.999,50,53,35,True,-1.71464,,-3.22522,-0.684052,0.422239,,-1.53721
113,421.0,406.999,104.999,50,53,35,True,-1.71464,,-3.22522,-0.684052,0.422239,,-1.53721
113,470.999,406.999,104.999,50,53,35,True,-1.71464,,-3.22522,-0.684052,0.422239,,-1.53721
158,421.0,354.0,105.0,50,53,35,True,-0.312222,,0.371277,,0.310383,,-0.226179
158,470.999,354.0,105.0,50,53,35,True,-0.312222,,0.371277,,0.310383,,-0.226179
158,421.0,406.999,105.0,50,53,35,True,-0.312222,,0.371277,,0.310383,,-0.226179
158,470.999,406.999,105.0,50,53,35,True,-0.312222,,0.371277,,0.310383,,-0.226179
158,421.0,354.0,139.999,50,53,35,True,-0.312222,,0.371277,,0.310383,,-0.226179
158,470.999,354.0,139.999,50,53,35,True,-0.312222,,0.371277,,0.310383,,-0.226179
158,421.0,406.999,139.999,50,53,35,True,-0.312222,,0.371277,,0.310383,,-0.226179
158,470.999,406.999,139.999,50,53,35,True,-0.312222,,0.371277,,0.310383,,-0.226179
32,421.0,407.0,0.0,50,53,35,True,-2.0438,,-1.30779,-1.11176,1.06687,,-0.608931
32,470.999,407.0,0.0,50,53,35,True,-2.0438,,-1.30779,-1.11176,1.06687,,-0.608931
32,421.0,459.999,0.0,50,53,35,True,-2.0438,,-1.30779,-1.11176,1.06687,,-0.608931
32,470.999,459.999,0.0,50,53,35,True,-2.0438,,-1.30779,-1.11176,1.06687,,-0.608931
32,421.0,407.0,34.998999999999995,50,53,35,True,-2.0438,,-1.30779,-1.11176,1.06687,,-0.608931
32,470.999,407.0,34.998999999999995,50,53,35,True,-2.0438,,-1.30779,-1.11176,1.06687,,-0.608931
32,421.0,459.999,34.998999999999995,50,53,35,True,-2.0438,,-1.30779,-1.11176,1.06687,,-0.608931
32,470.999,459.999,34.998999999999995,50,53,35,True,-2.0438,,-1.30779,-1.11176,1.06687,,-0.608931
77,421.0,407.0,35.0,50,53,35,True,-1.92636,,-1.40756,0.000310401,0.41968,,-1.43682
77,470.999,407.0,35.0,50,53,35,True,-1.92636,,-1.40756,0.000310401,0.41968,,-1.43682
77,421.0,459.999,35.0,50,53,35,True,-1.92636,,-1.40756,0.000310401,0.41968,,-1.43682
77,470.999,459.999,35.0,50,53,35,True,-1.92636,,-1.40756,0.000310401,0.41968,,-1.43682
77,421.0,407.0,69.999,50,53,35,True,-1.92636,,-1.40756,0.000310401,0.41968,,-1.43682
77,470.999,407.0,69.999,50,53,35,True,-1.92636,,-1.40756,0.000310401,0.41968,,-1.43682
77,421.0,459.999,69.999,50,53,35,True,-1.92636,,-1.40756,0.000310401,0.41968,,-1.43682
77,470.999,459.999,69.999,50,53,35,True,-1.92636,,-1.40756,0.000310401,0.41968,,-1.43682
122,421.0,407.0,70.0,50,53,35,True,-1.73204,,-1.76066,0.528981,-0.827028,,-1.87769
122,470.999,407.0,70.0,50,53,35,True,-1.73204,,-1.76066,0.528981,-0.827028,,-1.87769
122,421.0,459.999,70.0,50,53,35,True,-1.73204,,-1.76066,0.528981,-0.827028,,-1.87769
122,470.999,459.999,70.0,50,53,35,True,-1.73204,,-1.76066,0.528981,-0.827028,,-1.87769
122,421.0,407.0,104.999,50,53,35,True,-1.73204,,-1.76066,0.528981,-0.827028,,-1.87769
122,470.999,407.0,104.999,50,53,35,True,-1.73204,,-1.76066,0.528981,-0.827028,,-1.87769
122,421.0,459.999,104.999,50,53,35,True,-1.73204,,-1.76066,0.528981,-0.827028,,-1.87769
122,470.999,459.999,104.999,50,53,35,True,-1.73204,,-1.76066,0.528981,-0.827028,,-1.87769
167,421.0,407.0,105.0,50,53,35,False,-0.54793,,0.967222,,0.974113,,0.854067
167,470.999,407.0,105.0,50,53,35,False,-0.54793,,0.967222,,0.974113,,0.854067
167,421.0,459.999,105.0,50,53,35,False,-0.54793,,0.967222,,0.974113,,0.854067
167,470.999,459.999,105.0,50,53,35,False,-0.54793,,0.967222,,0.974113,,0.854067
167,421.0,407.0,139.999,50,53,35,False,-0.54793,,0.967222,,0.974113,,0.854067
167,470.999,407.0,139.999,50,53,35,False,-0.54793,,0.967222,,0.974113,,0.854067
167,421.0,459.999,139.999,50,53,35,False,-0.54793,,0.967222,,0.974113,,0.854067
167,470.999,459.999,139.999,50,53,35,False,-0.54793,,0.967222,,0.974113,,0.854067
41,421.0,460.0,0.0,50,53,35,True,-0.894192,,0.164624,-0.0828327,0.400391,,-0.258513
41,470.999,460.0,0.0,50,53,35,True,-0.894192,,0.164624,-0.0828327,0.400391,,-0.258513
41,421.0,512.999,0.0,50,53,35,True,-0.894192,,0.164624,-0.0828327,0.400391,,-0.258513
41,470.999,512.999,0.0,50,53,35,True,-0.894192,,0.164624,-0.0828327,0.400391,,-0.258513
41,421.0,460.0,34.998999999999995,50,53,35,True,-0.894192,,0.164624,-0.0828327,0.400391,,-0.258513
41,470.999,460.0,34.998999999999995,50,53,35,True,-0.894192,,0.164624,-0.0828327,0.400391,,-0.258513
41,421.0,512.999,34.998999999999995,50,53,35,True,-0.894192,,0.164624,-0.0828327,0.400391,,-0.258513
41,470.999,512.999,34.998999999999995,50,53,35,True,-0.894192,,0.164624,-0.0828327,0.400391,,-0.258513
86,421.0,460.0,35.0,50,53,35,True,-0.444433,,0.223621,-1.15273,0.973143,,-0.24312
86,470.999,460.0,35.0,50,53,35,True,-0.444433,,0.223621,-1.15273,0.973143,,-0.24312
86,421.0,512.999,35.0,50,53,35,True,-0.444433,,0.223621,-1.15273,0.973143,,-0.24312
86,470.999,512.999,35.0,50,53,35,True,-0.444433,,0.223621,-1.15273,0.973143,,-0.24312
86,421.0,460.0,69.999,50,53,35,True,-0.444433,,0.223621,-1.15273,0.973143,,-0.24312
86,470.999,460.0,69.999,50,53,35,True,-0.444433,,0.223621,-1.15273,0.973143,,-0.24312
86,421.0,512.999,69.999,50,53,35,True,-0.444433,,0.223621,-1.15273,0.973143,,-0.24312
86,470.999,512.999,69.999,50,53,35,True,-0.444433,,0.223621,-1.15273,0.973143,,-0.24312
131,421.0,460.0,70.0,50,53,35,False,0.525842,,-0.193533,1.13147,0.767341,,-1.12143
131,470.999,460.0,70.0,50,53,35,False,0.525842,,-0.193533,1.13147,0.767341,,-1.12143
131,421.0,512.999,70.0,50,53,35,False,0.525842,,-0.193533,1.13147,0.767341,,-1.12143
131,470.999,512.999,70.0,50,53,35,False,0.525842,,-0.193533,1.13147,0.767341,,-1.12143
131,421.0,460.0,104.999,50,53,35,False,0.525842,,-0.193533,1.13147,0.767341,,-1.12143
131,470.999,460.0,104.999,50,53,35,False,0.525842,,-0.193533,1.13147,0.767341,,-1.12143
131,421.0,512.999,104.999,50,53,35,False,0.525842,,-0.193533,1.13147,0.767341,,-1.12143
131,470.999,512.999,104.999,50,53,35,False,0.525842,,-0.193533,1.13147,0.767341,,-1.12143
176,421.0,460.0,105.0,50,53,35,False,0.403204,,0.723251,,-1.12717,,0.317679
176,470.999,460.0,105.0,50,53,35,False,0.403204,,0.723251,,-1.12717,,0.317679
176,421.0,512.999,105.0,50,53,35,False,0.403204,,0.723251,,-1.12717,,0.317679
176,470.999,512.999,105.0,50,53,35,False,0.403204,,0.723251,,-1.12717,,0.317679
176,421.0,460.0,139.999,50,53,35,False,0.403204,,0.723251,,-1.12717,,0.317679
176,470.999,460.0,139.999,50,53,35,False,0.403204,,0.723251,,-1.12717,,0.317679
176,421.0,512.999,139.999,50,53,35,False,0.403204,,0.723251,,-1.12717,,0.317679
176,470.999,512.999,139.999,50,53,35,False,0.403204,,0.723251,,-1.12717,,0.317679
6,471.0,248.0,0.0,50,53,35,True,-1.41865,0.080413,-1.08065,0.523297,-1.5058,-0.93333,-0.827925
6,520.999,248.0,0.0,50,53,35,True,-1.41865,0.080413,-1.08065,0.523297,-1.5058,-0.93333,-0.827925
6,471.0,300.999,0.0,50,53,35,True,-1.41865,0.080413,-1.08065,0.523297,-1.5058,-0.93333,-0.827925
6,520.999,300.999,0.0,50,53,35,True,-1.41865,0.080413,-1.08065,0.523297,-1.5058,-0.93333,-0.827925
6,471.0,248.0,34.998999999999995,50,53,35,True,-1.41865,0.080413,-1.08065,0.523297,-1.5058,-0.93333,-0.827925
6,520.999,248.0,34.998999999999995,50,53,35,True,-1.41865,0.080413,-1.08065,0.523297,-1.5058,-0.93333,-0.827925
6,471.0,300.999,34.998999999999995,50,53,35,True,-1.41865,0.080413,-1.08065,0.523297,-1.5058,-0.93333,-0.827925
6,520.999,300.999,34.998999999999995,50,53,35,True,-1.41865,0.080413,-1.08065,0.523297,-1.5058,-0.93333,-0.827925
51,471.0,248.0,35.0,50,53,35,True,0.368624,,0.148347,-0.581492,-0.879213,0.58187,-0.13165
51,520.999,248.0,35.0,50,53,35,True,0.368624,,0.148347,-0.581492,-0.879213,0.58187,-0.13165
51,471.0,300.999,35.0,50,53,35,True,0.368624,,0.148347,-0.581492,-0.879213,0.58187,-0.13165
51,520.999,300.999,35.0,50,53,35,True,0.368624,,0.148347,-0.581492,-0.879213,0.58187,-0.13165
51,471.0,248.0,69.999,50,53,35,True,0.368624,,0.148347,-0.581492,-0.879213,0.58187,-0.13165
51,520.999,248.0,69.999,50,53,35,True,0.368624,,0.148347,-0.581492,-0.879213,0.58187,-0.13165
51,471.0,300.999,69.999,50,53,35,True,0.368624,,0.148347,-0.581492,-0.879213,0.58187,-0.13165
51,520.999,300.999,69.999,50,53,35,True,0.368624,,0.148347,-0.581492,-0.879213,0.58187,-0.13165
96,471.0,248.0,70.0,50,53,35,False,0.426809,,0.978164,,0.0511299,,0.14706
96,520.999,248.0,70.0,50,53,35,False,0.426809,,0.978164,,0.0511299,,0.14706
96,471.0,300.999,70.0,50,53,35,False,0.426809,,0.978164,,0.0511299,,0.14706
96,520.999,300.999,70.0,50,53,35,False,0.426809,,0.978164,,0.0511299,,0.14706
96,471.0,248.0,104.999,50,53,35,False,0.426809,,0.978164,,0.0511299,,0.14706
96,520.999,248.0,104.999,50,53,35,False,0.426809,,0.978164,,0.0511299,,0.14706
96,471.0,300.999,104.999,50,53,35,False,0.426809,,0.978164,,0.0511299,,0.14706
96,520.999,300.999,104.999,50,53,35,False,0.426809,,0.978164,,0.0511299,,0.14706
141,471.0,248.0,105.0,50,53,35,True,-0.310714,,0.417564,,0.413262,,0.786829
141,520.999,248.0,105.0,50,53,35,True,-0.310714,,0.417564,,0.413262,,0.786829
141,471.0,300.999,105.0,50,53,35,True,-0.310714,,0.417564,,0.413262,,0.786829
141,520.999,300.999,105.0,50,53,35,True,-0.310714,,0.417564,,0.413262,,0.786829
141,471.0,248.0,139.999,50,53,35,True,-0.310714,,0.417564,,0.413262,,0.786829
141,520.999,248.0,139.999,50,53,35,True,-0.310714,,0.417564,,0.413262,,0.786829
141,471.0,300.999,139.999,50,53,35,True,-0.310714,,0.417564,,0.413262,,0.786829
141,520.999,300.999,139.999,50,53,35,True,-0.310714,,0.417564,,0.413262,,0.786829
15,471.0,301.0,0.0,50,53,35,True,-1.72992,,-1.84049,0.64562,-0.308431,,-1.17939
15,520.999,301.0,0.0,50,53,35,True,-1.72992,,-1.84049,0.64562,-0.308431,,-1.17939
15,471.0,353.999,0.0,50,53,35,True,-1.72992,,-1.84049,0.64562,-0.308431,,-1.17939
15,520.999,353.999,0.0,50,53,35,True,-1.72992,,-1.84049,0.64562,-0.308431,,-1.17939
15,471.0,301.0,34.998999999999995,50,53,35,True,-1.72992,,-1.84049,0.64562,-0.308431,,-1.17939
15,520.999,301.0,34.998999999999995,50,53,35,True,-1.72992,,-1.84049,0.64562,-0.308431,,-1.17939
